Nombre de estacion,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Valdivia_II,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad
2020-01-22 21:00:00,,,,,,,,,,,,,,,,,,,0.185,,,0.542412,,,,,0.260278,,,,,0.1,0.1,,,,,,,0.73449,,,
2020-01-22 22:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.545732,,,,,0.258547,,,,,0.1,0.1,,,,,,,0.614746,,,
2020-01-22 23:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.536188,,,,,0.24165,,,,,0.100078,0.1,,,,,,,0.634483,,,
2020-01-23 00:00:00,,,,,,,,,,,,,,,,,,,0.16,,,0.545483,,,,,0.208515,,,,,0.1,0.1,,,,,,,0.759081,,,
2020-01-23 01:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.577681,,,,,0.199118,,,,,0.1,0.1,,,,,,,0.742714,,,
2020-01-23 02:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.590211,,,,,0.192772,,,,,0.1,0.1,,,,,,,0.602245,,,
2020-01-23 03:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.529301,,,,,0.192689,,,,,0.1,0.1,,,,,,,0.659733,,,
2020-01-23 04:00:00,,,,,,,,,,,,,,,,,,,0.107778,,,0.529384,,,,,0.236292,,,,,0.100494,0.1,,,,,,,0.590321,,,
2020-01-23 05:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.540338,,,,,0.276103,,,,,0.118872,0.107138,,,,,,,0.528886,,,
2020-01-23 06:00:00,,,,,,,,,,,,,,,,,,,0.401667,,,0.611122,,,,,0.208927,,,,,0.135671,0.103381,,,,,,,0.751103,,,
2020-01-23 07:00:00,,,,,,,,,,,,,,,,,,,0.351667,,,0.646307,,,,,0.232253,,,,,0.145168,0.159188,,,,,,,0.771005,,,
2020-01-23 08:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.581331,,,,,0.204559,,,,,0.157579,0.140404,,,,,,,0.712613,,,
2020-01-23 09:00:00,,,,,,,,,,,,,,,,,,,0.168333,,,0.594525,,,,,0.210246,,,,,0.113274,0.1,,,,,,,0.691889,,,
2020-01-23 10:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.544902,,,,,0.215192,,,,,0.1,0.1,,,,,,,0.722565,,,
2020-01-23 11:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.562411,,,,,0.210823,,,,,0.1,0.1,,,,,,,0.707762,,,
2020-01-23 12:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.545566,,,,,0.202992,,,,,0.1,0.1,,,,,,,0.652741,,,
2020-01-23 13:00:00,,,,,,,,,,,,,,,,,,,0.1175,,,0.582078,,,,,0.207443,,,,,0.1,0.1,,,,,,,0.81229,,,
2020-01-23 14:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.549964,,,,,0.229121,,,,,0.1,0.1,,,,,,,0.769443,,,
2020-01-23 15:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.537766,,,,,0.252448,,,,,0.1,0.1,,,,,,,0.564743,,,
2020-01-23 16:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.539176,,,,,0.259866,,,,,0.1,0.1,,,,,,,0.526008,,,
2020-01-23 17:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.52872,,,,,0.260773,,,,,0.1,0.1,,,,,,,0.580863,,,
2020-01-23 18:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.532122,,,,,0.271817,,,,,0.1,0.1,,,,,,,0.736794,,,
2020-01-23 19:00:00,,,,,,,,,,,,,,,,,,,0.135,,,0.550545,,,,,0.306354,,,,,0.100161,0.1,,,,,,,0.624698,,,
2020-01-23 20:00:00,,,,,,,,,,,,,,,,,,,0.16,,,0.548305,,,,,0.257311,,,,,0.101567,0.1,,,,,,,0.649666,,,
2020-01-23 21:00:00,,,,,,,,,,,,,,,,,,,0.185,,,0.504904,,,,,0.259866,,,,,0.103628,0.1,,,,,,,0.692301,,,
2020-01-23 22:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.521667,,,,,0.258959,,,,,0.100822,0.1,,,,,,,0.635388,,,
2020-01-23 23:00:00,,,,,,,,,,,,,,,,,,,0.16,,,0.527558,,,,,0.269262,,,,,0.101156,0.1,,,,,,,0.564496,,,
2020-01-24 00:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.538014,,,,,0.242144,,,,,0.1,0.1,,,,,,,0.670753,,,
2020-01-24 01:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.524986,,,,,0.227473,,,,,0.1,0.1,,,,,,,0.550515,,,
2020-01-24 02:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.500257,,,,,0.200932,,,,,0.1,0.1,,,,,,,0.574695,,,
2020-01-24 03:00:00,,,,,,,,,,,,,,,,,,,0.121111,,,0.521501,,,,,0.183293,,,,,0.1,0.1,,,,,,,0.581849,,,
2020-01-24 04:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.53652,,,,,0.226896,,,,,0.100494,0.1,,,,,,,0.597887,,,
2020-01-24 05:00:00,,,,,,,,,,,,,,,,,,,0.243333,,,0.560668,,,,,0.228215,,,,,0.100245,0.1,,,,,,,0.521484,,,
2020-01-24 06:00:00,,,,,,,,,,,,,,,,,,,0.46,,,0.562079,,,,,0.242227,,,,,0.1,0.1,,,,,,,0.607674,,,
2020-01-24 07:00:00,,,,,,,,,,,,,,,,,,,0.385,,,0.575937,,,,,0.238765,,,,,0.108459,0.1,,,,,,,0.572556,,,
2020-01-24 08:00:00,,,,,,,,,,,,,,,,,,,0.26,,,0.618342,,,,,0.209916,,,,,0.10811,0.1,,,,,,,0.660801,,,
2020-01-24 09:00:00,,,,,,,,,,,,,,,,,,,0.301667,,,0.596766,,,,,0.213213,,,,,0.106127,0.1,,,,,,,0.785728,,,
2020-01-24 10:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.584485,,,,,0.238435,,,,,0.1,0.1,,,,,,,0.697564,,,
2020-01-24 11:00:00,,,,,,,,,,,,,,,,,0.295951,,0.226667,,,0.585979,,,,,0.204971,,,,,0.1,,,,,,,,0.819364,,,
2020-01-24 12:00:00,,,,,,,,,,,,,,,,,0.229638,,0.118333,,,0.602326,,,,,0.203157,,,,,0.1,0.1,,,,,,,0.650932,,,
2020-01-24 13:00:00,,,,,,,,,,,,,,,,,0.20477,,0.11,,,0.586227,,,,,0.209504,,,,,,0.1,,,,,,,0.621819,,,
2020-01-24 14:00:00,,,,,,,,,,,,,,,,,0.20477,,0.11,,,0.564651,,,,,0.240001,,,,,0.15583,0.1,,,,,,,0.764426,,,
2020-01-24 15:00:00,,,,,,,,,,,,,,,,,0.229638,,0.11,,,0.578593,,,,,0.2855,,,,,0.108032,0.1,,,,,,,0.809987,,,
2020-01-24 16:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.576684,,,,,0.307013,,,,,0.100239,0.1,,,,,,,0.647561,,,
2020-01-24 17:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.575522,,,,,0.294237,,,,,0.101655,0.1,,,,,,,0.703156,,,
2020-01-24 18:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.518181,,,,,0.29976,,,,,0.104361,0.1,,,,,,,0.703568,,,
2020-01-24 19:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.457105,,,,,0.374107,,,,,0.142668,0.1,,,,,,,0.753159,,,
2020-01-24 20:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.523243,,,,,0.524368,,,,,0.140752,0.1,,,,,,,,,,
2020-01-24 21:00:00,,,,,,,,,,,,,,,,,,,0.26,,,0.62747,,,,,0.41433,,,,,0.127425,0.1,,,,,,,0.725444,,,
2020-01-24 22:00:00,,,,,,,,,,,,,,,,,,,0.235,,,0.703897,,,,,0.423232,,,,,0.189233,0.1,,,,,,,0.691149,,,
2020-01-24 23:00:00,,,,,,,,,,,,,,,,,,,0.36,,,0.744061,,,,,0.995922,,,,,0.207476,0.1,,,,,,,0.68202,,,
2020-01-25 00:00:00,,,,,,,,,,,,,,,,,,,0.393333,,,0.580004,,,,,0.449443,,,,,0.254207,0.102335,,,,,,,0.92636,,,
2020-01-25 01:00:00,,,,,,,,,,,,,,,,,,,0.576667,,,0.537184,,,,,0.254838,,,,,0.335176,0.1,,,,,,,0.70258,,,
2020-01-25 02:00:00,,,,,,,,,,,,,,,,,,,0.768333,,,0.529052,,,,,0.278988,,,,,0.272866,0.1,,,,,,,0.604301,,,
2020-01-25 03:00:00,,,,,,,,,,,,,,,,,,,0.343333,,,0.508887,,,,,0.312123,,,,,0.207309,0.1,,,,,,,0.526994,,,
2020-01-25 04:00:00,,,,,,,,,,,,,,,,,,,0.332222,,,0.523409,,,,,0.281131,,,,,0.16316,0.1,,,,,,,0.421643,,,
2020-01-25 05:00:00,,,,,,,,,,,,,,,,,,,0.36,,,0.474864,,,,,0.220137,,,,,0.147333,0.100709,,,,,,,0.490726,,,
2020-01-25 06:00:00,,,,,,,,,,,,,,,,,,,0.476667,,,0.491045,,,,,0.209092,,,,,0.13159,0.1,,,,,,,0.620667,,,
2020-01-25 07:00:00,,,,,,,,,,,,,,,,,,,0.36,,,0.465569,,,,,0.18626,,,,,0.123926,0.1,,,,,,,0.579382,,,
2020-01-25 08:00:00,,,,,,,,,,,,,,,,,,,0.268333,,,0.483162,,,,,0.171424,,,,,0.126342,0.1,,,,,,,0.537603,,,
2020-01-25 09:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.501833,,,,,0.196151,,,,,0.119272,0.1,,,,,,,0.583165,,,
2020-01-25 10:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.476026,,,,,0.186095,,,,,0.103805,0.1,,,,,,,0.623464,,,
2020-01-25 11:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.490713,,,,,0.188073,,,,,0.100484,0.1,,,,,,,0.550269,,,
2020-01-25 12:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.484656,,,,,0.196069,,,,,0.10115,0.1,,,,,,,0.560384,,,
2020-01-25 13:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.45752,,,,,0.20596,,,,,0.100245,0.1,,,,,,,0.481514,,,
2020-01-25 14:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.441919,,,,,0.21379,,,,,0.1,0.1,,,,,,,1.07267,,,
2020-01-25 15:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.437355,,,,,0.231347,,,,,0.100822,0.1,,,,,,,0.686872,,,
2020-01-25 16:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.459595,,,,,0.24165,,,,,0.100234,0.1,,,,,,,0.583741,,,
2020-01-25 17:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.470963,,,,,0.245194,,,,,0.101155,0.1,,,,,,,0.561618,,,
2020-01-25 18:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.466731,,,,,0.258959,,,,,0.102878,0.1,,,,,,,0.581849,,,
2020-01-25 19:00:00,,,,,,,,,,,,,,,,,,,0.218333,,,0.463329,,,,,0.311134,,,,,0.105794,0.1,,,,,,,0.62042,,,
2020-01-25 20:00:00,,,,,,,,,,,,,,,,,,,0.226667,,,0.452043,,,,,0.673392,,,,,0.123093,0.1,,,,,,,0.620914,,,
2020-01-25 21:00:00,,,,,,,,,,,,,,,,,,,0.335,,,0.498016,,,,,1.18954,,,,,0.119594,0.1,,,,,,,0.642626,,,
2020-01-25 22:00:00,,,,,,,,,,,,,,,,,,,0.301667,,,0.476689,,,,,0.517939,,,,,0.1196,0.1,,,,,,,0.570829,,,
2020-01-25 23:00:00,,,,,,,,,,,,,,,,,,,0.535,,,0.702902,,,,,0.406582,,,,,0.109604,0.1,,,,,,,0.584481,,,
2020-01-26 00:00:00,,,,,,,,,,,,,,,,,,,0.835,,,0.535028,,,,,0.29094,,,,,0.108037,0.1,,,,,,,0.619927,,,
2020-01-26 01:00:00,,,,,,,,,,,,,,,,,,,0.518333,,,0.462084,,,,,0.256651,,,,,0.103206,0.1,,,,,,,0.514,,,
2020-01-26 02:00:00,,,,,,,,,,,,,,,,,,,0.551667,,,0.442998,,,,,0.234067,,,,,0.112181,0.1,,,,,,,0.397299,,,
2020-01-26 03:00:00,,,,,,,,,,,,,,,,,,,0.298889,,,0.410635,,,,,0.211318,,,,,0.106533,0.1,,,,,,,0.477649,,,
2020-01-26 04:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.461504,,,,,0.220714,,,,,0.11152,0.1,,,,,,,0.475922,,,
2020-01-26 05:00:00,,,,,,,,,,,,,,,,,,,0.268333,,,0.432127,,,,,0.210576,,,,,0.111598,0.1,,,,,,,0.598463,,,
2020-01-26 06:00:00,,,,,,,,,,,,,,,,,,,0.268333,,,0.428891,,,,,0.234644,,,,,0.115762,0.1,,,,,,,0.713354,,,
2020-01-26 07:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.440924,,,,,0.243958,,,,,0.112764,0.1,,,,,,,0.785892,,,
2020-01-26 08:00:00,,,,,,,,,,,,,,,,,,,0.243333,,,0.419431,,,,,0.215768,,,,,0.111931,0.1,,,,,,,0.802586,,,
2020-01-26 09:00:00,,,,,,,,,,,,,,,,,,,0.268333,,,0.41968,,,,,0.207031,,,,,0.114846,0.1,,,,,,,0.587935,,,
2020-01-26 10:00:00,,,,,,,,,,,,,,,,,,,0.226667,,,0.431214,,,,,0.209339,,,,,0.106871,0.1,,,,,,,0.604548,,,
2020-01-26 11:00:00,,,,,,,,,,,,,,,,,,,0.168333,,,0.468225,,,,,0.239424,,,,,0.101806,0.1,,,,,,,0.581274,,,
2020-01-26 12:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.479428,,,,,0.237116,,,,,0.100078,0.1,,,,,,,0.595255,,,
2020-01-26 13:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.472125,,,,,0.244782,,,,,0.1,0.1,,,,,,,0.470412,,,
2020-01-26 14:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.464989,,,,,0.261597,,,,,0.101311,0.1,,,,,,,0.497963,,,
2020-01-26 15:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.467146,,,,,0.274785,,,,,0.132944,0.1,,,,,,,0.54517,,,
2020-01-26 16:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.470549,,,,,0.266047,,,,,0.233466,0.1,,,,,,,0.431182,,,
2020-01-26 17:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.445902,,,,,0.266624,,,,,0.128513,0.1,,,,,,,0.509477,,,
2020-01-26 18:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.421838,,,,,0.282038,,,,,0.108787,0.106928,,,,,,,0.442697,,,
2020-01-26 19:00:00,,,,,,,,,,,,,,,,,,,0.226667,,,0.460424,,,,,0.290775,,,,,0.101145,0.1,,,,,,,0.464573,,,
2020-01-26 20:00:00,,,,,,,,,,,,,,,,,,,0.243333,,,0.489386,,,,,0.351028,,,,,0.112181,0.1,,,,,,,0.553887,,,
2020-01-26 21:00:00,,,,,,,,,,,,,,,,,,,0.293333,,,0.487809,,,,,0.28245,,,,,0.112519,0.1,,,,,,,0.622724,,,
2020-01-26 22:00:00,,,,,,,,,,,,,,,,,,,0.335,,,0.478017,,,,,0.234726,,,,,0.110775,0.1,,,,,,,0.577573,,,
2020-01-26 23:00:00,,,,,,,,,,,,,,,,,,,0.443333,,,0.454118,,,,,0.231099,,,,,0.113014,0.1,,,,,,,0.674372,,,
2020-01-27 00:00:00,,,,,,,,,,,,,,,,,,,0.485,,,0.46449,,,,,0.212801,,,,,0.112019,0.1,,,,,,,0.685556,,,
2020-01-27 01:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.454367,,,,,0.216922,,,,,0.110931,0.1,,,,,,,0.472221,,,
2020-01-27 02:00:00,,,,,,,,,,,,,,,,,,,0.218333,,,0.449139,,,,,0.194997,,,,,0.111353,0.1,,,,,,,0.518441,,,
2020-01-27 03:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.475279,,,,,0.196069,,,,,0.109609,0.1,,,,,,,0.595172,,,
2020-01-27 04:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.535192,,,,,0.215439,,,,,0.110603,0.1,,,,,,,0.517947,,,
2020-01-27 05:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.590543,,,,,0.218076,,,,,0.122099,0.155102,,,,,,,0.578889,,,
2020-01-27 06:00:00,,,,,,,,,,,,,,,,,,,0.501667,,,0.696844,,,,,0.230028,,,,,0.189067,0.212498,,,,,,,0.655045,,,
2020-01-27 07:00:00,,,,,,,,,,,,,,,,,,,0.351667,,,0.646058,,,,,0.22772,,,,,0.220137,0.100459,,,,,,,0.707679,,,
2020-01-27 08:00:00,,,,,,,,,,,,,,,,,,,0.301667,,,0.529384,,,,,0.206537,,,,,0.19748,0.1,,,,,,,0.695754,,,
2020-01-27 09:00:00,,,,,,,,,,,,,,,,,,,0.318333,,,0.528139,,,,,0.205383,,,,,0.163993,0.1,,,,,,,0.809165,,,
2020-01-27 10:00:00,,,,,,,,,,,,,,,,,,,0.218333,,,0.531624,,,,,0.219807,,,,,0.121016,0.1,,,,,,,0.673796,,,
2020-01-27 11:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.521832,,,,,0.211565,,,,,0.10495,0.1,,,,,,,0.7062,,,
2020-01-27 12:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.50175,,,,,0.231347,,,,,,0.1,,,,,,,0.514,,,
2020-01-27 13:00:00,,,,,,,,,,,,,,,,,,,0.168333,,,0.496854,,,,,0.239177,,,,,0.119527,0.1,,,,,,,0.691231,,,
2020-01-27 14:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.492041,,,,,0.240825,,,,,0.1,,,,,,,,0.545499,,,
2020-01-27 15:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.515526,,,,,0.246266,,,,,0.1,0.1,,,,,,,0.736876,,,
2020-01-27 16:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.476938,,,,,0.297534,,,,,0.1,0.1,,,,,,,0.658581,,,
2020-01-27 17:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.469387,,,,,0.287808,,,,,0.1,0.1,,,,,,,0.736465,,,
2020-01-27 18:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.489635,,,,,0.287973,,,,,0.1,0.1,,,,,,,0.723716,,,
2020-01-27 19:00:00,,,,,,,,,,,,,,,,,0.246216,,0.251667,,,0.50731,,,,,0.374271,,,,,0.1,0.1,,,,,,,1.10038,,,
2020-01-27 20:00:00,,,,,,,,,,,,,,,,,0.246216,,0.201667,,,0.502082,,,,,0.409632,,,,,0.106465,0.1,,,,,,,0.771417,,,
2020-01-27 21:00:00,,,,,,,,,,,,,,,,,0.295951,,0.243333,,,0.43387,,,,,0.342043,,,,,0.102728,0.1,,,,,,,0.971099,,,
2020-01-27 22:00:00,,,,,,,,,,,,,,,,,,,0.151667,,,0.413954,,,,,0.406582,,,,,0.1,0.1,,,,,,,0.533902,,,
2020-01-27 23:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.479594,,,,,0.355396,,,,,0.100245,0.1,,,,,,,0.616473,,,
2020-01-28 00:00:00,,,,,,,,,,,,,,,,,,,0.151667,,,0.495942,,,,,0.395207,,,,,0.1,0.1,,,,,,,0.677414,,,
2020-01-28 01:00:00,,,,,,,,,,,,,,,,,,,0.168333,,,0.47171,,,,,0.369656,,,,,0.1,0.1,,,,,,,0.615897,,,
2020-01-28 02:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.451047,,,,,0.391582,,,,,0.1,0.1,,,,,,,0.536123,,,
2020-01-28 03:00:00,,,,,,,,,,,,,,,,,,,0.154444,,,0.473121,,,,,0.409962,,,,,0.100078,0.1,,,,,,,0.589334,,,
2020-01-28 04:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.491377,,,,,0.390015,,,,,0.1,0.1,,,,,,,0.530942,,,
2020-01-28 05:00:00,,,,,,,,,,,,,,,,,,,0.326667,,,0.554361,,,,,0.349874,,,,,0.1,0.1,,,,,,,0.641804,,,
2020-01-28 06:00:00,,,,,,,,,,,,,,,,,,,0.626667,,,0.649295,,,,,0.331575,,,,,0.100967,0.1,,,,,,,0.446562,,,
2020-01-28 07:00:00,,,,,,,,,,,,,,,,,,,0.393333,,,0.600168,,,,,0.30998,,,,,0.107766,0.100459,,,,,,,0.773719,,,
2020-01-28 08:00:00,,,,,,,,,,,,,,,,,,,0.335,,,0.620997,,,,,0.276351,,,,,0.126675,0.1,,,,,,,0.736712,,,
2020-01-28 09:00:00,,,,,,,,,,,,,,,,,,,0.401667,,,,,,,,0.255992,,,,,0.122343,0.1,,,,,,,0.6057,,,
2020-01-28 10:00:00,,,,,,,,,,,,,,,,,,,0.276667,,,0.56125,,,,,0.257228,,,,,0.10962,0.1,,,,,,,0.717547,,,
2020-01-28 11:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.590958,,,,,0.261597,,,,,0.1,0.1,,,,,,,0.863115,,,
2020-01-28 12:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.569714,,,,,0.266047,,,,,0.1,0.1,,,,,,,0.72273,,,
2020-01-28 13:00:00,,,,,,,,,,,,,,,,,0.229638,,0.193333,,,0.529218,,,,,0.266212,,,,,0.1,0.1,,,,,,,0.676674,,,
2020-01-28 14:00:00,,,,,,,,,,,,,,,,,0.221348,,0.16,,,0.510796,,,,,0.278988,,,,,0.1,0.1,,,,,,,0.738931,,,
2020-01-28 15:00:00,,,,,,,,,,,,,,,,,0.229638,,0.118333,,,0.524156,,,,,0.278659,,,,,0.1,0.1,,,,,,,0.818788,,,
2020-01-28 16:00:00,,,,,,,,,,,,,,,,,0.246216,,0.185,,,0.522911,,,,,0.304787,,,,,0.1,0.1,,,,,,,0.706117,,,
2020-01-28 17:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.530711,,,,,0.357787,,,,,0.1,0.1,,,,,,,0.692711,,,
2020-01-28 18:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.485983,,,,,0.396114,,,,,0.1,0.1,,,,,,,0.68202,,,
2020-01-28 19:00:00,,,,,,,,,,,,,,,,,,,0.268333,,,0.489635,,,,,0.350863,,,,,0.100661,0.1,,,,,,,0.722894,,,
2020-01-28 20:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.564983,,,,,0.331493,,,,,0.1,0.106845,,,,,,,0.76862,,,
2020-01-28 21:00:00,,,,,,,,,,,,,,,,,,,0.251667,,,0.608384,,,,,0.313442,,,,,0.1,0.119158,,,,,,,0.864349,,,
2020-01-28 22:00:00,,,,,,,,,,,,,,,,,,,0.235,,,0.556437,,,,,0.245853,,,,,0.100484,0.1,,,,,,,0.832933,,,
2020-01-28 23:00:00,,,,,,,,,,,,,,,,,,,0.185,,,0.522994,,,,,0.224423,,,,,0.100322,0.104299,,,,,,,0.855303,,,
2020-01-29 00:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.499178,,,,,0.235962,,,,,0.100411,0.1,,,,,,,0.962628,,,
2020-01-29 01:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.505402,,,,,0.198294,,,,,0.101395,0.1,,,,,,,0.863774,,,
2020-01-29 02:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.500008,,,,,0.196151,,,,,0.100989,0.1,,,,,,,0.758093,,,
2020-01-29 03:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.498182,,,,,0.186507,,,,,0.100161,0.1,,,,,,,0.614006,,,
2020-01-29 04:00:00,,,,,,,,,,,,,,,,,,,0.187778,,,0.497684,,,,,0.186178,,,,,0.102805,0.1,,,,,,,0.621819,,,
2020-01-29 05:00:00,,,,,,,,,,,,,,,,,,,0.218333,,,0.512455,,,,,0.204971,,,,,0.107949,0.112856,,,,,,,0.649369,,,
2020-01-29 06:00:00,,,,,,,,,,,,,,,,,,,0.301667,,,0.54208,,,,,0.21445,,,,,0.133089,0.235248,,,,,,,0.937463,,,
2020-01-29 07:00:00,,,,,,,,,,,,,,,,,,,0.243333,,,0.554112,,,,,0.205218,,,,,0.145251,0.159775,,,,,,,0.682349,,,
2020-01-29 08:00:00,,,,,,,,,,,,,,,,,,,0.218333,,,0.539757,,,,,,,,,,0.107954,0.1,,,,,,,0.625684,,,
2020-01-29 09:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.559755,,,,,0.240496,,,,,0.1,0.1,,,,,,,0.624039,,,
2020-01-29 10:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.557017,,,,,,,,,,0.1,0.1,,,,,,,0.574284,,,
2020-01-29 11:00:00,,,,,,,,,,,,,,,,,,,0.168333,,,0.557266,,,,,0.212275,,,,,0.1,0.1,,,,,,,0.489903,,,
2020-01-29 12:00:00,,,,,,,,,,,,,,,,,,,0.16,,,0.550877,,,,,0.22772,,,,,0.1,0.1,,,,,,,0.558493,,,
2020-01-29 13:00:00,,,,,,,,,,,,,,,,,,,0.151667,,,0.531791,,,,,0.22772,,,,,0.1,0.1,,,,,,,0.511039,,,
2020-01-29 14:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.533948,,,,,0.22772,,,,,0.1,0.1,,,,,,,0.463915,,,
2020-01-29 15:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.550711,,,,,0.22772,,,,,0.1,0.1,,,,,,,0.54262,,,
2020-01-29 16:00:00,,,,,,,,,,,,,,,,,,,0.151667,,,0.537766,,,,,0.252448,,,,,0.1,0.1,,,,,,,0.446068,,,
2020-01-29 17:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.51984,,,,,0.22772,,,,,0.1,0.1,,,,,,,0.493111,,,
2020-01-29 18:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.490963,,,,,0.235963,,,,,0.100078,0.1,,,,,,,0.520826,,,
2020-01-29 19:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.504987,,,,,0.235963,,,,,0.10265,0.1,,,,,,,0.629714,,,
2020-01-29 20:00:00,,,,,,,,,,,,,,,,,0.229638,,0.243333,,,0.536769,,,,,0.334873,,,,,0.1,0.1,,,,,,,0.749211,,,
2020-01-29 21:00:00,,,,,,,,,,,,,,,,,0.262794,,0.235,,,0.528969,,,,,0.26069,,,,,0.1,0.1,,,,,,,0.692712,,,
2020-01-29 22:00:00,,,,,,,,,,,,,,,,,0.254505,,0.226667,,,0.538263,,,,,0.26069,,,,,0.1,0.127844,,,,,,,1.07859,,,
2020-01-29 23:00:00,,,,,,,,,,,,,,,,,0.287662,,0.21,,,0.534861,,,,,0.285418,,,,,0.1,0.1,,,,,,,0.597722,,,
2020-01-30 00:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.520671,,,,,0.277175,,,,,0.1038,0.1,,,,,,,0.647807,,,
2020-01-30 01:00:00,,,,,,,,,,,,,,,,,0.293188,,0.301667,,,0.527641,,,,,0.186507,,,,,0.100078,0.1,,,,,,,0.547884,,,
2020-01-30 02:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.53569,,,,,0.178265,,,,,0.1,0.1,,,,,,,0.574284,,,
